molecule_chembl_id,smiles,pIC50,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL225442,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,7.638272163982407,Intermediate,556.6600000000003,2.3732000000000006,4.0,6.0
CHEMBL5956625,CNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(/F)c3ccc(Br)cn3)ccc1F)N=C(N)S2,7.638272163982407,Intermediate,493.37700000000007,4.232200000000003,2.0,5.0
CHEMBL3354702,CC(C)(C)COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3ccccn3)ccc1O2,7.638272163982407,Intermediate,415.4930000000001,4.867700000000004,1.0,6.0
CHEMBL2178712,COc1cccnc1N1C[C@H]2C(=O)N(C)C(=N)N[C@@]2(c2cc(-c3cccc(C#N)c3)cs2)C1,7.638272163982407,Intermediate,458.54700000000025,3.0184500000000014,2.0,7.0
CHEMBL3947671,CO[C@H]1CC[C@]2(CC1)Cc1cc(F)c(-c3cc(Cl)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,7.638272163982407,Intermediate,450.9450000000002,5.133780000000006,1.0,5.0
CHEMBL3683884,Cc1cc(NC(=O)c2ncc(C#N)cc2Cl)cc([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1F,7.638272163982407,Intermediate,449.82000000000016,3.500300000000001,2.0,6.0
CHEMBL3127073,C[C@]12CCOC[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cncc(Cl)c3)ccc1O2,7.638272163982407,Intermediate,385.85100000000006,3.1298000000000004,1.0,6.0
CHEMBL3972449,Cc1cc(OC(F)F)cnc1C(=O)Nc1csc([C@]23CO[C@@H](C)C[C@H]2CSC(N)=N3)n1,7.638272163982407,Intermediate,469.5390000000003,3.3820200000000007,2.0,9.0
CHEMBL3905707,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cnc(C)nc3)cc1C21N=C(N)N(C(C)C)C1=O,7.638272163982407,Intermediate,433.5560000000002,3.344120000000001,1.0,6.0
CHEMBL5860833,COC[C@]12CC1[C@@](C)(c1cc(C#Cc3ncc(C#N)cc3C)ccc1F)N=C(N)S2,7.638272163982407,Intermediate,420.5130000000001,3.482400000000002,1.0,6.0
CHEMBL4749943,COC[C@]12C[C@H]1[C@@](CF)(c1cc(/C=C(\F)c3ccc(Cl)cn3)ccc1F)N=C(N)S2,7.638272163982407,Intermediate,453.9170000000001,4.973100000000004,1.0,5.0
CHEMBL3913444,NC1=N[C@](CF)(c2cc(Nc3nccc4cc(Cl)cnc34)cc(F)c2F)C[C@@H](C(F)(F)F)O1,7.638272163982407,Intermediate,489.80700000000013,5.135700000000002,2.0,6.0
CHEMBL3677272,NC1=N[C@@]2(c3cc(-c4cccnc4F)ccc3Oc3c(F)cc(C4=CCCOC4)cc32)c2nccn21,7.638272163982407,Intermediate,483.47800000000024,4.6010000000000035,1.0,7.0
CHEMBL2347194,C[C@]1(c2cc(NC(=O)c3ncc(Cl)cn3)ccc2F)N=C(N)OCC1(F)F,7.638272163982407,Intermediate,399.76000000000016,2.7168,2.0,6.0
CHEMBL3905878,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(Cl)c3)cc1[C@@]21N=C(C)C(N)=N1,7.638272163982407,Intermediate,408.93300000000016,4.518000000000003,1.0,5.0
CHEMBL3930915,CN1C(=O)C2(N=C1N)c1cc(-c3ccccc3)ccc1OC21CCc2ccccc2CC1,7.636388020107855,Intermediate,423.51600000000036,4.045800000000003,1.0,4.0
CHEMBL3683910,NC1=N[C@](CF)(c2cc(NC(=O)c3nn(C(F)F)cc3Cl)ccc2F)[C@H]2C[C@H]2O1,7.634512015109101,Intermediate,431.77700000000016,3.2212000000000014,2.0,6.0
CHEMBL3974233,COCCCc1ccc2c(c1)C1(N=C(N)N(C)C1=O)C1(CCC(OC)CC1)C2,7.634512015109101,Intermediate,385.50800000000027,2.3791,1.0,5.0
CHEMBL3683920,NC1=N[C@@](c2cc(NC(=O)c3cnc(OCc4cocn4)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,7.632644078973981,Intermediate,474.39900000000006,2.628800000000002,2.0,9.0
CHEMBL5914182,COc1cnc2c(Nc3ccc(F)c([C@]4(C)CS(=O)(=O)C5(CCCC5)C(N)=N4)c3)nccc2c1,7.6307841425898575,Intermediate,483.5690000000003,3.8347000000000024,2.0,8.0
CHEMBL4106679,COC1CCC2(CC1)Cc1ccc(OCC3CC3)cc1[C@]21N=C(N)N(C(C)C)C1=O,7.628932137728263,Intermediate,411.54600000000016,3.3675000000000015,1.0,5.0
CHEMBL5773912,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CSCC(N)=N3)c2)cn1,7.627087997029893,Intermediate,375.4290000000001,2.1958,2.0,7.0
CHEMBL3913966,COC1CCC2(CC1)Cc1ccc(-c3cnccn3)cc1C21N=C(N)N(C)O1,7.627087997029893,Intermediate,379.46400000000017,2.6196,1.0,7.0
CHEMBL3693222,NC1=N[C@@](c2cc(NC(=O)c3ccc(C#CC4CC4)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,7.625251653989896,Intermediate,440.425,3.428300000000003,2.0,5.0
CHEMBL3986646,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)c(Cl)c1,7.623423042943488,Intermediate,478.80500000000006,3.965700000000002,2.0,6.0
CHEMBL3969602,C[C@@]1(c2cc(NC(=O)c3nn(C(F)F)cc3Cl)cnc2F)C[C@@H](C(F)(F)F)OC(N)=N1,7.619788758288394,Intermediate,470.76100000000014,3.599100000000001,2.0,7.0
CHEMBL208809,C[C@H](NC[C@H](Cc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NC1CC1,7.619788758288394,Intermediate,637.778,3.3103000000000016,4.0,6.0
CHEMBL3414710,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](C3CC3)C[C@H]2CS1,7.619788758288394,Intermediate,324.396,3.0367000000000015,1.0,4.0
CHEMBL4127572,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)COC(CF)(CF)C(N)=N2)c1,7.619788758288394,Intermediate,431.41800000000023,2.9335000000000004,2.0,6.0
CHEMBL3931128,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)C[C@@H](C(F)(F)F)OC(N)=N1,7.619788758288394,Intermediate,448.77900000000017,4.146600000000002,2.0,5.0
CHEMBL4114398,COC1CCC2(CC1)Cc1ccc(C#N)cc1[C@]21N=C(N)N(C)C1=O,7.619788758288394,Intermediate,338.4110000000001,1.67178,1.0,5.0
CHEMBL2180030,COc1c(C)cc([C@@]2(c3cccc(-c4cncnc4)c3)N=C(C)C(N)=N2)cc1C,7.619788758288394,Intermediate,385.4710000000002,3.801840000000001,1.0,6.0
CHEMBL5815002,COC1CCC2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(SCC2CCN(C)C2)N(CC2CCN(C)C2)C1=O,7.619788758288394,Intermediate,574.8350000000003,4.609700000000005,0.0,6.0
CHEMBL248245,CCOC[C@H](N)[C@H](Cc1ccccc1)NC(=O)c1cc(N(C)C[C@H]2C[C@@H]2C)nc(N(C)S(=O)(=O)C(C)C)c1,7.619788758288394,Intermediate,545.7500000000003,3.0531000000000024,2.0,7.0
CHEMBL5784969,C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@]3(C)C[C@@](C)(C(=O)NCC(F)F)SC(N)=N3)c2)cn1,7.619788758288394,Intermediate,521.5400000000002,3.9021000000000026,2.0,7.0
CHEMBL4854629,CC#C[C@]1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)N=C(N)OCC12CC(F)(F)C2,7.619788758288394,Intermediate,477.41800000000023,3.152800000000001,2.0,7.0
CHEMBL401008,COC[C@H](N)[C@H](Cc1ccccc1)NC(=O)c1cc(N(C)C[C@H]2C[C@@H]2C)nc(N(C)S(=O)(=O)C(C)C)c1,7.619788758288394,Intermediate,531.7230000000003,2.663000000000001,2.0,7.0
CHEMBL2347364,C#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)nc1,7.619788758288394,Intermediate,388.3490000000001,2.649700000000001,2.0,5.0
CHEMBL569608,CS[C@H]1CC[C@@](NC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(C)=O)(c2cccc(C(C)(C)C)c2)CN1,7.619788758288394,Intermediate,519.7020000000003,4.228000000000003,4.0,5.0
CHEMBL4077211,C[C@@]1(c2cc(CNC3(C#N)CC3)c(F)cc2F)CCSC(N)=N1,7.619788758288394,Intermediate,336.411,2.77738,2.0,5.0
CHEMBL1934294,O=C([C@@H]1CNC[C@]12CCCc1cc(Br)ccc12)N1CC[C@@H](c2ccccc2)C[C@H]1C1CCCCC1,7.619788758288394,Intermediate,535.5700000000003,6.597700000000008,1.0,2.0
CHEMBL570745,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@]1(c2cccc(C(C)(C)C)c2)CC[C@@H](O)CC1,7.619788758288394,Intermediate,488.6190000000003,4.090400000000003,4.0,4.0
CHEMBL3911696,Cc1ccc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cc1,7.619788758288394,Intermediate,374.4560000000001,4.307820000000003,1.0,4.0
CHEMBL3935652,COC1CCC2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(N)N(CC2CCN(C)C2)C1=O,7.619788758288394,Intermediate,460.62200000000036,2.8835000000000015,1.0,5.0
CHEMBL2349612,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,7.619788758288394,Intermediate,369.8520000000001,3.5501000000000023,1.0,4.0
CHEMBL504917,O=C(N[C@@H](Cc1ccccc1)[C@H](O)C(=O)Nc1cccc(-c2nn[nH]n2)c1)c1cc(I)cc(C(=O)N2COC[C@@H]2c2ccccc2)n1,7.619788758288394,Intermediate,744.5499999999998,3.3782000000000014,4.0,9.0
CHEMBL3680862,C[C@]1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)N=C(N)OC[C@@H]1F,7.619788758288394,Intermediate,395.3410000000001,2.072,2.0,7.0
CHEMBL539467,CO/N=C(/C)c1cc(C(=O)NC(C)c2ccc(F)cc2)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)c1,7.619788758288394,Intermediate,676.736,5.465700000000004,4.0,7.0
CHEMBL2048039,CCOc1cc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N,7.619788758288394,Intermediate,478.63000000000017,3.2105000000000006,3.0,6.0
CHEMBL443909,CC(C)[C@H](NC(=O)C[C@H](O)[C@H](COCc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NCc1ccc(C(=O)O)cc1,7.619788758288394,Intermediate,829.9730000000001,3.7950000000000017,6.0,9.0
CHEMBL3670328,C[C@@]1(c2cc(NC(=O)c3ncc(Br)cn3)ccc2F)C=CSC(N)=N1,7.619788758288394,Intermediate,422.2830000000001,3.4209000000000014,2.0,6.0
CHEMBL3964236,CC(C)c1cccc2c1CCC[C@]21CNC[C@H]1C(=O)N1CCC(c2ccccc2)CC1,7.619788758288394,Intermediate,416.60900000000015,5.009700000000004,1.0,2.0
CHEMBL4109797,CN(C)/N=C(/C[C@](CF)(N[S@+]([O-])C(C)(C)C)c1cccc(Br)c1)C(F)(F)F,7.619788758288394,Intermediate,474.362,4.535700000000004,1.0,4.0
CHEMBL3937729,[C-]#[N+]c1cc(Cl)cc(-c2cc3c(cc2C)C[C@]2(CC[C@@H](OC)CC2)C32N=C(C)C(N)=N2)c1,7.619788758288394,Intermediate,446.98200000000026,5.9822100000000065,1.0,4.0
CHEMBL3657432,COc1cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC(F)F)CC2)C3)cc(C#N)c1F,7.619788758288394,Intermediate,482.50600000000026,5.081780000000004,1.0,6.0
CHEMBL2349473,CN1C(=O)C2(CC(C)(C)Cc3ccc(-c4cc(F)cc(Cl)c4)cc32)N=C1N,7.619788758288394,Intermediate,385.87000000000006,4.100500000000004,1.0,3.0
CHEMBL3945110,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC(C)C)cc1C21N=C(C)C(N)=N1,7.619788758288394,Intermediate,363.50500000000017,3.810100000000003,1.0,4.0
CHEMBL3958576,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(N)N(Cc2ccccc2Cl)C1=O,7.617982957425132,Intermediate,492.0630000000003,5.366500000000005,1.0,4.0
CHEMBL1817738,CC(C)[C@H](NC(=O)[C@@H](N)CNC(=O)c1[nH]c(=O)[nH]c(=O)c1F)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)N[C@@H](C)c1ccccc1,7.616184634019569,Intermediate,792.9100000000003,0.8212000000000074,9.0,9.0
CHEMBL3695735,CN1C(=O)[C@@]2(N=C1N)c1cc(-c3cccc(Cl)c3)ccc1Oc1c(F)cc(C3=CCOCC3)cc12,7.614393726401688,Intermediate,489.93400000000037,5.085800000000003,1.0,5.0
CHEMBL3943551,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(N)N(Cc2ccc(C(F)(F)F)cn2)C1=O,7.614393726401688,Intermediate,526.6030000000002,5.1269000000000045,1.0,5.0
CHEMBL3935889,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(N)N(CCC(F)(F)F)C1=O,7.614393726401688,Intermediate,463.5440000000002,4.465300000000004,1.0,4.0
CHEMBL4167487,C[C@]1(c2cc(NC(=O)c3cnc(OCC(F)(F)F)cn3)ccc2F)N=C(N)CO[C@H]1C(F)(F)F,7.610833915635467,Intermediate,495.35500000000013,3.342600000000001,2.0,7.0
CHEMBL3936117,COC1CCC2(CC1)Cc1ccc(C#CC(C)(C)C)cc1C21N=C(N)N(C)O1,7.609064892896621,Intermediate,381.52000000000015,3.560200000000002,1.0,5.0
CHEMBL6032934,Cc1nnc(COc2cnc(/C(F)=C/c3ccc(F)c([C@@]4(C)N=C(N)S[C@@]5(S(C)(=O)=O)C[C@H]54)c3)cn2)o1,7.609064892896621,Intermediate,548.5970000000003,3.3912200000000015,1.0,11.0
CHEMBL3683830,NC1=N[C@@](c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,7.607303046740334,Intermediate,455.2340000000001,3.4293000000000022,2.0,5.0
CHEMBL3673236,COC1CCC2(CC1)Cc1ccc(Br)cc1C21N=C(N)c2cc(C#N)ccc21,7.605548319173783,Intermediate,436.35300000000024,4.414780000000003,1.0,4.0
CHEMBL6023837,COC[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(Cl)cn3)ccc1F)N=C(N)S2,7.605548319173783,Intermediate,436.9150000000001,4.418500000000003,1.0,6.0
CHEMBL3919711,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(N)N(Cc2cccc(N(C)C)c2)C1=O,7.605548319173783,Intermediate,500.6870000000003,4.779100000000004,1.0,5.0
CHEMBL1817776,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1[nH]c(=O)[nH]c(=O)c1F)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)NC1(c2ccccc2)CCCCC1,7.605548319173783,Intermediate,806.9369999999999,0.995300000000007,9.0,9.0
CHEMBL3688736,C#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,7.605548319173783,Intermediate,400.3600000000001,2.6481000000000012,2.0,5.0
CHEMBL5938376,CNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(Br)cn3)ccc1F)N=C(N)S2,7.603800652904264,Intermediate,494.36500000000007,3.627200000000001,2.0,6.0
CHEMBL3959419,COC1CCC2(CC1)Oc1ccc(OCC3CC3)cc1C21N=C(N)N(C)C1=O,7.603800652904264,Intermediate,385.46400000000017,2.1776,1.0,6.0
CHEMBL5930153,COC1CCC2(CC1)Oc1ccc(OCC3CC3)cc1C21NC(=S)N(C)C1=O,7.603800652904264,Intermediate,402.51600000000013,2.737400000000001,1.0,5.0
CHEMBL6017579,CNC(=O)[C@]1(C)C[C@@](C)(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S1,7.602059991327962,Intermediate,441.5070000000001,3.731480000000002,2.0,6.0
CHEMBL191344,CCCCNC(=O)[C@@H](NC(=O)[C@@H]1CCC[C@H]1[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(C)=O)C(C)C,7.602059991327962,Intermediate,669.974,3.140300000000005,6.0,7.0
CHEMBL3261073,CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)CO[C@@]1(F)C(F)(F)F,7.602059991327962,Intermediate,448.77900000000017,3.9571000000000023,2.0,5.0
CHEMBL3972810,CCO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(Cl)c3)cc1C21N=C(C)C(N)=N1,7.602059991327962,Intermediate,422.9600000000002,4.9081000000000055,1.0,5.0
CHEMBL2048041,CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(OC4COC4)c3)[C@@H]2O)c1,7.602059991327962,Intermediate,506.64000000000027,2.5894000000000004,3.0,7.0
CHEMBL5906237,CC#Cc1ccc2sc3cc(F)c([C@]4(C)CS(=O)(=O)C(C)(C)C(=N)N4)cc3c2c1,7.602059991327962,Intermediate,428.5540000000001,4.554070000000004,2.0,4.0
CHEMBL3653441,NC1=N[C@@](c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)(C(F)F)COC1,7.602059991327962,Intermediate,433.2170000000001,3.627600000000002,2.0,5.0
CHEMBL3688815,Cc1cc(NC(=O)c2ccc(C#N)cn2)cc([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1F,7.602059991327962,Intermediate,415.37500000000017,2.8469000000000007,2.0,6.0
CHEMBL3653451,NC1=N[C@@](c2cc(NC(=O)c3cnc(OCC(F)(F)F)cn3)ccc2F)(C(F)F)COC1,7.602059991327962,Intermediate,463.3380000000001,2.656900000000001,2.0,7.0
CHEMBL5909032,CN(C)C(=O)/C=C/[C@]12C[C@H]1[C@@](CF)(c1cc(C#Cc3ccc(C#N)cn3)ccc1F)N=C(N)S2,7.602059991327962,Intermediate,477.5400000000001,3.1215800000000007,1.0,6.0
CHEMBL5825820,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)CC2(COC2)OC(N)=N1,7.602059991327962,Intermediate,395.3940000000003,2.06388,2.0,7.0
CHEMBL2347186,N#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)OC[C@@H]3F)c2)nc1,7.602059991327962,Intermediate,389.33700000000005,2.1924799999999998,2.0,6.0
CHEMBL1077236,CC(C)c1cccc(CNC[C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCC[C@H](C(C)(C)N3CCCC3=O)C2)c1,7.602059991327962,Intermediate,547.7840000000003,5.195400000000005,3.0,4.0
CHEMBL3952491,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC(F)(F)F)cc1C21N=C(N)N(CCF)C1=O,7.602059991327962,Intermediate,443.4410000000002,3.0809000000000006,1.0,5.0
CHEMBL3680901,[C-]#[N+]c1ccc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)OC[C@@H]3F)c2)nc1,7.602059991327962,Intermediate,389.33700000000005,2.8715900000000003,2.0,5.0
CHEMBL2048209,O=C(N[C@@H](Cc1ccccc1)[C@H](O)C(=O)Nc1cccc(-c2nn[nH]n2)c1)c1cc(Br)cc(C(=O)N2COC[C@@H]2c2ccccc2)c1,7.602059991327962,Intermediate,696.562,4.1411000000000024,4.0,8.0
CHEMBL5193623,C[C@@]1(c2nc(-c3ccc(F)cn3)cs2)CC[C@@](C)(S(C)(=O)=O)C(N)=N1,7.602059991327962,Intermediate,382.4860000000001,2.5136999999999996,1.0,7.0
CHEMBL3924736,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ncc(OC(F)F)cc3Cl)cs2)CO1,7.602059991327962,Intermediate,489.9570000000001,3.727000000000002,2.0,9.0
CHEMBL558946,CCCO/N=C(/C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)cc(N2CCCCS2(=O)=O)c1,7.602059991327962,Intermediate,672.795,4.545800000000004,3.0,8.0
CHEMBL1916002,CCCC[C@H]1CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](O)CN2)C1=O,7.602059991327962,Intermediate,557.6820000000001,3.115900000000001,4.0,5.0
CHEMBL4128406,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C(F)F)COC3(CC3)C(N)=N2)c1,7.602059991327962,Intermediate,429.4020000000002,3.0335,2.0,6.0
CHEMBL5998496,COC(C)COc1cnc(/C(F)=C/c2ccc(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c2)cn1,7.602059991327962,Intermediate,494.56400000000025,3.2764000000000015,1.0,8.0
CHEMBL3670371,C[C@@]1(c2nc(NC(=O)c3ncc(OC(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,7.602059991327962,Intermediate,511.8100000000002,4.046400000000001,2.0,7.0
CHEMBL3945121,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCCCF)cc1C21N=C(C)C(N)=N1,7.602059991327962,Intermediate,373.4720000000001,3.5410000000000013,1.0,5.0
CHEMBL3414711,CC(C)C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ccc(F)cc2F)CO1,7.602059991327962,Intermediate,340.4390000000001,3.6728000000000023,1.0,4.0
CHEMBL5275941,COc1cc(O)c(C(=O)/C=C/c2ccc(F)cc2)cc1I,7.600845666041783,Intermediate,398.171,4.040600000000001,1.0,3.0
CHEMBL3688812,COCc1cc(C#N)cnc1C(=O)Nc1ccc(Cl)c([C@@]2(CF)N=C(N)O[C@@H]3C[C@@H]32)c1,7.600326278518962,Intermediate,443.8660000000002,2.9035800000000007,2.0,7.0
CHEMBL3688741,NC1=N[C@](CF)(c2cc(NC(=O)c3ncc(Cl)cc3CF)ccc2Cl)[C@H]2C[C@H]2O1,7.598599459218455,Intermediate,441.2650000000001,4.008400000000003,2.0,5.0
CHEMBL3908288,C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(N)=N3)n2)cn1,7.595166283380061,Intermediate,452.3680000000001,2.1561000000000003,2.0,8.0
CHEMBL3943052,CN1C(=O)C2(N=C1N)c1cc(CCC3CC3)ccc1CC21CCc2ccccc2CC1,7.59176003468815,Intermediate,413.5650000000003,4.132700000000003,1.0,3.0
CHEMBL2177905,NC1=NC(c2ccncc2)(c2cccc(-c3cncc(F)c3)c2)c2cccc(F)c21,7.59176003468815,Intermediate,398.4160000000001,4.4326000000000025,1.0,4.0
CHEMBL3683886,Cc1cc(NC(=O)c2ncc(Cl)cc2Cl)cc([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1F,7.59176003468815,Intermediate,459.25500000000017,4.282020000000003,2.0,5.0
CHEMBL3688623,N#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,7.59176003468815,Intermediate,383.35800000000006,2.2428800000000004,2.0,6.0
CHEMBL3943162,[C-]#[N+]c1cnc2c(Nc3ccc(F)c([C@]4(CF)C[C@@H](C(F)(F)F)OC(N)=N4)c3)ncnc2c1,7.59176003468815,Intermediate,463.37000000000006,4.288990000000002,2.0,7.0
CHEMBL3672945,NC1=N[C@@]2(c3cc(NC(=O)c4cnc(OCC5(F)CC5)cn4)ccc3F)COC[C@@]2(F)CO1,7.590066876668706,Intermediate,463.4160000000002,2.0276000000000005,2.0,8.0
CHEMBL5780918,COC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(Br)cn3)ccc1F)N=C(N)S2,7.58838029403677,Intermediate,494.3610000000001,4.659200000000004,1.0,6.0
CHEMBL4226208,COC[C@H]1OC(N)=N[C@](C)(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)[C@H]1F,7.58838029403677,Intermediate,415.4000000000001,2.25788,2.0,7.0
CHEMBL4226467,C[C@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C(N)O[C@H](CF)[C@@H]1F,7.58838029403677,Intermediate,396.3440000000001,2.8484000000000007,2.0,5.0
CHEMBL5946560,COc1cnc2c(Nc3ccc(F)c([C@]4(C)CS(=O)(=O)C5(CC(F)(F)C5)C(N)=N4)c3)nccc2n1,7.586700235918748,Intermediate,506.5100000000002,3.0848000000000004,2.0,9.0
CHEMBL3913825,COc1nc(C2=CCOCC2)cc2c1Oc1ccc(NC(=O)c3ccc(F)cn3)cc1C21CCOC(N)=N1,7.586700235918748,Intermediate,517.5170000000003,3.7646000000000015,2.0,9.0
CHEMBL3357659,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1O[C@]1(C)CCCO[C@H]12,7.585026652029182,Intermediate,396.42200000000025,2.1997999999999998,1.0,6.0
CHEMBL3653405,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,7.585026652029182,Intermediate,435.3810000000002,3.2682800000000016,2.0,6.0
CHEMBL2181898,COCC(=O)N[C@@H](Cc1ccc(-c2nccs2)cc1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,7.585026652029182,Intermediate,578.7790000000003,4.864400000000004,3.0,8.0
CHEMBL3981574,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cnc4[nH]cc(C)c4c3)cc1C21N=C(C)C(N)=N1,7.585026652029182,Intermediate,427.55200000000025,4.654320000000003,2.0,5.0
CHEMBL3968817,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)C[C@@H](C(F)(F)F)O1,7.585026652029182,Intermediate,466.76900000000006,4.096200000000001,2.0,5.0
CHEMBL1210354,Cc1c(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)cccc1N(c1ccccc1)S(C)(=O)=O,7.585026652029182,Intermediate,625.7130000000003,5.603320000000005,3.0,5.0
CHEMBL5772727,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)c3nc(C#N)cs3)ccc2F)CS1(=O)=O,7.585026652029182,Intermediate,423.4700000000001,2.4265800000000004,1.0,7.0
CHEMBL5903072,C[C@@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,7.585026652029182,Intermediate,436.3840000000002,4.4835800000000035,1.0,5.0
